,Title,Location,Security,Garage,Concierge,Price,City,Currency,Nmbr_rooms,Nmbr_pieces,Nmbr_bathrooms,Type,Surface
4938,"Appartement de 102m² en vente, Le Prestige Californie",Californie ,0,0,0,1476600.0,Casablanca,DH,3,4,2,Nouveau,102
4939,"Appartement de 122m² en vente, Le Prestige Californie",Californie ,0,0,0,1712000.0,Casablanca,DH,3,4,3,Nouveau,122
4940,"Appartement de 61m² en vente, Résidence Salabel",Bernoussi ,0,0,0,,Casablanca,,1,3,1,Nouveau,61
4941,Appartement de 99m² en vente Résidence Les Jasmins I,Roches Noires ,0,0,0,1125000.0,Casablanca,DH,3,4,2,Nouveau,99
4942,Les princesses 3 ch a vendre,Les princesses ,0,1,0,1850000.0,Casablanca,DH,3,3,2,Bon état,116
4943,Dernier etage calme soleil,Casablanca,0,1,0,1900000.0,Casablanca,DH,3,4,2,Bon état,157
4944,Appartement en vente a Casablanca Hassan 2,Derb Ghalef ,1,0,0,700000.0,Casablanca,DH,2,3,1,Bon état,76
4945,"Apartement de 62m² en vente, Résidence El Yassamine",Bernoussi ,0,0,0,590000.0,Casablanca,DH,2,3,1,Bon état,62
4948,Luxueux Appart Résidence De Prestige Très Recherchée Anfa,Anfa ,0,0,0,4400000.0,Casablanca,DH,3,9,3,Nouveau,180
4949,DEAL A SAISIR Joli Duplex A Rénover Au Coeur De Racine,Racine ,0,0,0,4550000.0,Casablanca,DH,4,8,2,Bon état,349
4950,Beau Duplex Sans Vis à Vis Dans Luxueuse Résidence Au Vélodrome,Anfa ,0,0,0,4600000.0,Casablanca,DH,4,7,3,Bon état,223
4951,Bel Aprt Dans Luxueuse Résidence A Racine,Racine ,0,0,0,3450000.0,Casablanca,DH,3,7,2,Bon état,185
4952,"Appartement de 53m² en vente, Bassatine Al Kasbat",Lissasfa ,0,0,0,250000.0,Casablanca,DH,2,3,1,Bon état,53
4953,Appartement de 73m² et 10m² de terrasse en vente Siyame Belvédère – Tranche II,Belvédère ,0,0,0,1014000.0,Casablanca,DH,2,3,2,Nouveau,83
4954,"Appartement de 109 m² en vente, California Homes",Californie ,0,0,0,1526000.0,Casablanca,DH,2,3,1,Bon état,109
4957,Maison a vendre,Bournazil ,0,1,0,1800000.0,Casablanca,DH,2,3,1,Bon état,86
4958,RESIDENCE DE L'IVOIRE: Appartement 87m²,La Vilette ,0,0,0,820000.0,Casablanca,DH,2,3,2,Nouveau,87
4959,RESIDENCE DE L'IVOIRE: Appartement 93m²,La Vilette ,0,0,0,840000.0,Casablanca,DH,3,4,2,Nouveau,93
4960,RESIDENCE DE L'IVOIRE: Appartement 107m²,La Vilette ,0,0,0,980000.0,Casablanca,DH,3,4,2,Nouveau,107
4961,RESIDENCE DE L'IVOIRE: Appartement 119m²,La Vilette ,0,0,0,940000.0,Casablanca,DH,2,3,2,Nouveau,119
4962,Appartement a vendre maarif,Val Fleury ,0,0,0,1590000.0,Casablanca,DH,2,3,2,Bon état,144
4963,Appartement a vendre maarif,Maârif Extension ,0,0,0,1580000.0,Casablanca,DH,3,3,2,Bon état,148
4964,Appartement de 112m² en vente Résidence Gracieuse,Oasis ,0,0,0,2340000.0,Casablanca,DH,3,4,3,Nouveau,112
4965,Superbe 3 Ch à Racine:,Racine ,0,0,0,3300000.0,Casablanca,DH,3,4,3,Bon état,163
4966,DV. 674: Superbe 3 Ch à Racine:,Racine ,0,0,0,3600000.0,Casablanca,DH,4,5,4,Bon état,183
4967,Appartement de 104m² en vente Résidence Diaz,Maârif Extension ,0,0,0,1868000.0,Casablanca,DH,2,3,1,Nouveau,104
4968,"Appartement de 115m² en vente, Le Prestige Californie",Californie ,0,0,0,1658500.0,Casablanca,DH,2,3,2,Nouveau,115
4969,Appartement de 99m² en vente Résidence Le Mirage,Oasis ,0,0,0,1822250.0,Casablanca,DH,3,4,2,Nouveau,99
4970,Appartement au RDC de 70m² en vente Résidence Diaz,Maârif Extension ,0,0,0,1330200.0,Casablanca,DH,2,3,1,Nouveau,70
4971,"Appartement au RDC de 102m² en vente, Le Prestige Californie",Californie ,0,0,0,1444500.0,Casablanca,DH,3,4,3,Nouveau,102
4972,Appartement de 142m² en vente Résidence Ô Maarif,Maârif ,0,0,0,2699250.0,Casablanca,DH,3,4,2,Nouveau,142
4973,"Appartement de 139m² en vente, Le Prestige Californie",Californie ,0,0,0,1819000.0,Casablanca,DH,2,3,3,Nouveau,139
4974,Appartement de 59m² en vente Résidence Les Palmiers,Oasis ,0,0,0,1357000.0,Casablanca,DH,1,2,1,Nouveau,59
4975,Superbe 1 Ch à Oulfa:,Oulfa ,0,0,0,650000.0,Casablanca,DH,1,2,1,Bon état,67
4976,Magnifique appartement a vendre a californie,Californie ,0,0,0,1390000.0,Casablanca,DH,2,4,2,Bon état,84
4977,"Appartement de 70m² en vente, Projet Résidence Mounia",Oulfa ,0,0,0,1064000.0,Casablanca,DH,2,3,1,Nouveau,76
4978,Bel appartement à vendre dur les princesses,Les princesses ,0,0,0,1900000.0,Casablanca,DH,3,6,2,Bon état,118
4979,Appartement deux chambres à vendre à les princesse,Les princesses ,0,0,0,1330000.0,Casablanca,DH,2,6,3,Bon état,92
4980,Appartement deux chambres à vendre à les princesse,Les princesses ,0,0,0,1150000.0,Casablanca,DH,2,6,2,Bon état,63
4982,"Superbe appartement à vendre à Ain Chock. 2 chambres. Salon Marocain, sécurité",Ain Chock ,0,0,0,1000000.0,Casablanca,DH,2,2,2,Bon état,82
4983,Aprt à alqods bernoussi,Al Qods ,0,0,0,1000000.0,Casablanca,DH,3,6,2,Bon état,120
4984,Bel appartement à vendre à Ain Borja. 4 pièces confortables. Terrasse et jardin,Ain Borja ,0,0,0,,Casablanca,,3,4,3,Bon état,146
4985,Appart exceptionnel au dernier étage avec terrasse,Racine ,0,0,0,5150000.0,Casablanca,DH,3,6,3,Bon état,256
4986,Appartement en vente à Casablanca. 6 pièces. Air conditionné et cheminée,Racine ,0,0,0,4300000.0,Casablanca,DH,3,6,3,Bon état,215
4987,Superbe appartement à vendre à Racine. 3 chambres agréables. Tout confort avec cheminée et climatisation,Racine ,0,0,0,4200000.0,Casablanca,DH,3,7,3,Bon état,281
4988,Appartement residence jnan bernoussi azhar,Bernoussi ,0,0,0,870000.0,Casablanca,DH,3,5,2,Bon état,103
4989,Maison à vendre,Bourgogne Est ,0,0,0,,Casablanca,,1,2,1,À rénover,130
4990,Bel appartement à vendre 190m² à Anfa Casablanca,Anfa ,0,0,0,2700000.0,Casablanca,DH,3,5,3,Bon état,190
4991,Bel appartement à vendre 145 m² à Anfa Casa,Anfa ,0,0,0,2568000.0,Casablanca,DH,3,3,2,Nouveau,145
4992,Appartement à vendre à Racine Extension. 2 chambres agréables,Racine Extension ,0,0,0,,Casablanca,,2,3,1,À rénover,83
4993,Appartement à vendre CFC,Casablanca Finance City ,0,0,0,2300000.0,Casablanca,DH,2,2,2,Bon état,116
4994,"Appartement de 78m² en vente, Famille D'amour",Bourgogne Ouest ,0,0,0,1287000.0,Casablanca,DH,2,3,2,Bon état,78
4995,"Appartement de 113m² en vente, Famille D'amour",Bourgogne Ouest ,0,0,0,1864500.0,Casablanca,DH,3,4,2,Bon état,113
4996,"Appartement de 78m² en vente, Famille D'amour",Bourgogne Ouest ,0,0,0,1287000.0,Casablanca,DH,2,3,2,Bon état,78
4997,"Appartement de 109m² en vente, Famille D'amour",Bourgogne Ouest ,0,0,0,1798000.0,Casablanca,DH,3,3,2,Bon état,109
4998,"Appartement de 76m² en vente, Famille D'amour",Bourgogne Ouest ,0,0,0,1254000.0,Casablanca,DH,2,3,1,Bon état,76
4999,Appartement à vendre 77 M2,Bourgogne Ouest ,1,0,0,830000.0,Casablanca,DH,2,3,1,Bon état,77
5000,Appartement de 101m² en vente Résidence Ô Maarif,Maârif ,0,0,0,1940750.0,Casablanca,DH,2,3,2,Nouveau,101
5001,"Appartement de 91m² en vente, Résidence Les Allées de Californie",Californie ,0,0,0,1642500.0,Casablanca,DH,3,4,2,Nouveau,91
5002,Appartement de 54m² en vente Résidence Diaz,Maârif Extension ,0,0,0,1076000.0,Casablanca,DH,1,2,1,Nouveau,54
5003,Appartement de 57m² en vente Résidence Studio 31,Les Hôpitaux ,0,0,0,1152250.0,Casablanca,DH,1,2,1,Nouveau,57
5004,"Appartement au RDC de 99m² en vente, Résidence Les Allées de Californie",Californie ,0,0,0,1634000.0,Casablanca,DH,3,4,2,Nouveau,99
5005,Appartement de 46m² en vente Résidence Studio 31,Les Hôpitaux ,0,0,0,951000.0,Casablanca,DH,1,2,1,Nouveau,46
5006,Appartement de 122m² en vente California Parc,Californie ,0,0,0,1884080.0,Casablanca,DH,2,3,2,Nouveau,122
5007,Bel appartement a vendre au quartier belvedere,Belvédère ,0,0,0,1050000.0,Casablanca,DH,2,2,2,Bon état,110
5008,Appartement haut standing Tasnime Californie,Californie ,0,0,0,1900000.0,Casablanca,DH,3,4,2,Bon état,122
5009,Appartement neuf a Californie,Californie ,0,0,0,1160000.0,Casablanca,DH,2,3,2,Nouveau,80
5010,Appartement à vendre,Gauthier ,0,0,0,3570000.0,Casablanca,DH,2,8,2,Nouveau,141
5011,Appartement à vendre bd la résistance la gironde,La Gironde ,0,0,0,1565000.0,Casablanca,DH,3,6,3,Bon état,134
5012,Appartement à MOULAY DRISS 1er,Les Hôpitaux ,0,0,0,1525000.0,Casablanca,DH,3,7,2,Bon état,110
5013,Vend appartement à Les Hôpitaux. Surface de 169 m². Terrasse et ascenseur,Les Hôpitaux ,0,0,0,2290000.0,Casablanca,DH,3,9,3,Bon état,169
5014,Vends maison,Oulfa ,0,0,0,5000000.0,Casablanca,DH,3,5,2,Bon état,116
5015,BELLE OPPORTUNITÉ: Luxeux Studios à vendre,Les princesses ,0,0,0,900000.0,Casablanca,DH,1,2,1,Nouveau,42
5016,INCROYABLE villa a vendre sur Californie,Californie ,0,0,0,16500000.0,Casablanca,DH,5,7,5,Bon état,1000
5017,Magnifique Appartement à Vendre sur Californie,Californie ,0,0,0,3100000.0,Casablanca,DH,3,4,2,Bon état,145
5018,Superbe appartement à vendre au coeur de Racine,Racine ,0,0,0,4400000.0,Casablanca,DH,3,6,2,Bon état,206
5019,Moderne appartement à vendre sur Gauthier,Gauthier ,0,0,0,3150000.0,Casablanca,DH,2,3,2,Nouveau,138
5020,Superbe appartement à vendre sur Maarif Extension,Maârif ,0,0,0,1800000.0,Casablanca,DH,3,5,2,Nouveau,115
5021,Superbe Appartement à Vendre sur Racine,Racine ,0,0,0,2995000.0,Casablanca,DH,2,3,2,Bon état,132
5022,SUPERBE Appartement à vendre sur RACINE,Racine ,0,0,0,4000000.0,Casablanca,DH,4,8,3,Bon état,244
5023,Bel Appartement à Vendre sur Gauthier,Gauthier ,0,0,0,2700000.0,Casablanca,DH,3,4,2,Bon état,145
5024,Bel Appartement à Vendre sur Abdelmoumen,Tantonville ,0,0,0,1700000.0,Casablanca,DH,3,4,2,Bon état,141
5025,Appartement de luxe à proximité du CAFC,Casablanca Finance City ,0,0,0,6500000.0,Casablanca,DH,3,9,4,Bon état,298
5026,LUXUEUX Appartements à vendre de 92m² à 127m²,Ferme Bretonne (Hay Arraha) ,0,0,0,1700000.0,Casablanca,DH,2,3,2,Nouveau,92
5027,Bel Appartement à Vendre sur Val Fleuri,Val Fleury ,0,0,0,2700000.0,Casablanca,DH,3,4,2,Bon état,175
5028,Magnifique à Vendre Sur Maarif extension,Maârif Extension ,0,0,0,1900000.0,Casablanca,DH,2,3,2,Bon état,116
5029,Appartements à vendre sur Oasis,Oasis sud ,0,0,0,2100000.0,Casablanca,DH,3,4,2,Bon état,120
5030,Magnifique Appartement à Vendre sur Bourgogne,Bourgogne Ouest ,0,0,0,6000000.0,Casablanca,DH,3,4,2,Bon état,223
5031,APPARTEMENT DE RÊVES avec une vue sur mer à vendre,Bourgogne Ouest ,0,0,0,6300000.0,Casablanca,DH,3,7,3,Bon état,291
5032,Appartements à Vendre sur La Ferme Bretonne,Ferme Bretonne (Hay Arraha) ,0,0,0,1600000.0,Casablanca,DH,1,3,2,Bon état,99
5033,Bel Appartement à vendre sur Bourgogne,Bourgogne Est ,0,0,0,1500000.0,Casablanca,DH,2,3,2,Bon état,92
5034,Appartements à Vendre sur La Ferme Brotonne,Ferme Bretonne (Hay Arraha) ,0,0,0,1500000.0,Casablanca,DH,2,3,2,Bon état,95
5035,Bel Appartement à Vendre à Maarif Extension,Maârif Extension ,0,0,0,2800000.0,Casablanca,DH,3,4,2,Bon état,135
5036,Sublime Appartement à Vendre à Taddart,Californie ,0,0,0,2250000.0,Casablanca,DH,3,5,2,Bon état,155
5037,Bel Appartement à Vendre à Bourgogne,Bourgogne Ouest ,0,0,0,2600000.0,Casablanca,DH,3,5,2,Bon état,155
5038,Bel Appartement à Vendre sur Bd Massira,Racine ,0,0,0,3150000.0,Casablanca,DH,3,4,2,Bon état,192
5039,Sublime Appartement à vendre à Racine,Racine ,0,0,0,3250000.0,Casablanca,DH,3,4,2,Bon état,217
5040,Magnifique Appartement à vendre à Maarif,Maârif ,0,0,0,3500000.0,Casablanca,DH,3,4,2,Bon état,247
5041,Sublime Appartement à vendre sur Bd Ziraoui,Racine ,0,0,0,1950000.0,Casablanca,DH,2,3,2,Bon état,119
5042,Bel appartement à vendre avec une vue sur l'océan,Bourgogne Ouest ,0,0,0,2350000.0,Casablanca,DH,3,5,3,Bon état,142
5043,MAGNIFIQUE Appartement à vendre à Oasis,Oasis ,0,0,0,2100000.0,Casablanca,DH,3,6,2,Bon état,125
5045,EXCLUSIVITÉ: LUXUEUX Duplex à vendre sur CFC,Casablanca Finance City ,0,0,0,4400000.0,Casablanca,DH,3,6,3,Nouveau,164
5046,Magnifique appartement de 210 m² à vendre a Racine,Racine ,0,0,0,3600000.0,Casablanca,DH,3,4,2,Bon état,210
5047,Magnifique Duplex à Vendre sur Gauthier,Gauthier ,0,0,0,7000000.0,Casablanca,DH,4,6,4,Bon état,360
5048,Sublime appartement à vendre sur Gauthier,Gauthier ,0,0,0,5500000.0,Casablanca,DH,3,4,3,Bon état,220
5049,Bel Appartement spacieux à vendre en Californie,Californie ,0,0,0,1780000.0,Casablanca,DH,3,4,2,Bon état,120
5050,Magnifique Appartement à Vendre sur Ain Diab,Ain Diab ,0,0,0,3700000.0,Casablanca,DH,3,4,2,Bon état,190
5053,Belle villa à Vendre sur Ain Diab,Ain Diab ,0,0,0,6200000.0,Casablanca,DH,4,5,3,Bon état,311
5054,Top appartement front mer en vente à Ain diab,Ain Diab ,0,0,0,3920000.0,Casablanca,DH,4,5,4,Bon état,180
5056,"Appartement de 92 m² en vente, California Homes",Californie ,0,0,0,1380000.0,Casablanca,DH,2,3,2,Bon état,92
5057,Appartement à vendre Riad Raha,Lissasfa ,0,0,0,400000.0,Casablanca,DH,2,3,1,Bon état,54
5058,Vend appartement à Derb Douam. 2 chambres agréables.,Derb Douam ,0,0,0,380000.0,Casablanca,DH,2,2,1,Nouveau,50
5059,Bel Appartement à vendre sur Triangle D'or,Triangle d'Or ,0,0,0,3250000.0,Casablanca,DH,3,5,2,Bon état,191
5060,Appartement Moderne à Vendre sur Racine,Racine ,0,0,0,3100000.0,Casablanca,DH,3,4,2,Bon état,163
5061,MAGNIFIQUE Appartement à vendre à Jnane Californie,Californie ,0,0,0,2100000.0,Casablanca,DH,2,5,2,Bon état,113
5062,Superbe Appartement à vendre au Quartier Palmier,Palmier ,0,0,0,2950000.0,Casablanca,DH,3,7,2,Bon état,164
5063,LUXUEUX Appartements à vendre de 92m² à 127m²,Ferme Bretonne (Hay Arraha) ,0,0,0,2295000.0,Casablanca,DH,3,5,3,Nouveau,124
5064,LUXUEUX Appartement a vendre sur Racine,Racine ,0,0,0,3500000.0,Casablanca,DH,3,6,3,Bon état,183
5065,Bel Appartement à vendre su Bd Ghandi,Maârif Extension ,0,0,0,1850000.0,Casablanca,DH,2,3,2,Bon état,105
5066,Appartement à vendre à oasis,Oasis sud ,0,0,0,2900000.0,Casablanca,DH,3,9,2,Nouveau,150
5067,Appartement à vendre au princesse,Les princesses ,0,0,0,2450000.0,Casablanca,DH,3,8,2,Bon état,175
5068,Apparemment à vendre bd el qods hay inara ain chook,Hay Inara ,0,0,0,870000.0,Casablanca,DH,2,3,1,Bon état,92
5069,Vente d'un bel appartement à Casablanca. Surface de 198 m². Air conditionné et cheminée,Les Hôpitaux ,0,0,0,2600000.0,Casablanca,DH,4,5,2,Bon état,198
5070,"Superbe appartement à vendre à Val Fleury. 3 chambres. Conciergerie à disposition, système de climatisation",Val Fleury ,0,0,0,2150000.0,Casablanca,DH,3,4,3,Nouveau,136
5071,Vente d'un bel appartement à Les Hôpitaux. 4 pièces. Ascenseur et terrasse,Les Hôpitaux ,0,0,0,1400000.0,Casablanca,DH,3,4,2,Bon état,132
5072,Bel appartement à vendre à Ferme Bretonne Hay Arraha. 4 pièces. Cheminée et concierge,Ferme Bretonne (Hay Arraha) ,0,0,0,2800000.0,Casablanca,DH,3,4,3,Nouveau,152
5073,Studio luxueux 50 m² à vendre à Bd la résistance,Sidi Belyout ,0,0,0,700000.0,Casablanca,DH,1,2,1,Bon état,50
5074,RESIDENCE DE L'IVOIRE: Appartement de 96m²,La Vilette ,0,0,0,890000.0,Casablanca,DH,2,3,2,Nouveau,96
5075,Vente d'un Studio à Maârif Extension. 1 chambre,Maârif Extension ,0,0,0,1050000.0,Casablanca,DH,1,2,1,Nouveau,56
5076,"Appartement de 94 m² en vente, California Homes",Californie ,0,0,0,1390000.0,Casablanca,DH,2,3,1,Bon état,94
5077,Vente appartement a errahma,Ain Borja ,0,0,0,330000.0,Casablanca,DH,2,3,1,Nouveau,64
5078,A vendre sublime appartement au quartier Maarif,Maârif ,0,0,0,2650000.0,Casablanca,DH,3,5,2,Bon état,182
5079,Opportunité à saisir: Rez de jardin 1er étage 125m,Belvédère ,0,0,0,1500000.0,Casablanca,DH,2,3,2,Nouveau,125
5080,Bel appartement à vendre à Gauthier. Parking et terrasse,Gauthier ,0,0,0,2100000.0,Casablanca,DH,3,3,2,Nouveau,125
5081,Appartement de 71m² et 13m² de terrasse en vente Siyame Belvédère – Tranche II,Belvédère ,0,0,0,1007500.0,Casablanca,DH,2,3,2,Nouveau,84
5082,Jolie Appt 115 m² à vendre a la Résidence Yasmine,Maârif Extension ,0,0,0,1980000.0,Casablanca,DH,2,3,2,Bon état,115
5084,"Appartement 77m² à vendre Residence Mounia, Oulfa",Oulfa ,0,0,0,1078000.0,Casablanca,DH,2,3,2,Nouveau,77
5085,Appartement de 136m² en vente Résidence Central Square Hay Hassani,Hay Hassani ,0,0,0,1270000.0,Casablanca,DH,2,3,2,Nouveau,136
5086,Appartement de 122m² en vente Résidence Central Square Hay Hassani,Hay Hassani ,0,0,0,1390000.0,Casablanca,DH,3,4,2,Nouveau,122
5087,Appartement de 109m² en vente Résidence Central Square Hay Hassani,Hay Hassani ,0,0,0,1260000.0,Casablanca,DH,2,3,2,Nouveau,109
5088,Appartement de 150m² en vente Résidence Central Square Hay Hassani,Hay Hassani ,0,0,0,1870000.0,Casablanca,DH,3,4,2,Nouveau,150
5089,Appartement de 92m² en vente Résidence Central Square Hay Hassani,Hay Hassani ,0,0,0,990000.0,Casablanca,DH,2,3,2,Nouveau,92
5090,Appartement de 96m² en vente Résidence Central Square Hay Hassani,Hay Hassani ,0,0,0,1130000.0,Casablanca,DH,2,3,2,Nouveau,96
5091,Luxueux studio en plein palmier,Palmier ,0,0,0,1050000.0,Casablanca,DH,1,2,1,Nouveau,57
5092,"Studio de 41m² avec 39m² de terrasse en vente, LIV'IN Garden",Maârif Extension ,0,0,0,1040000.0,Casablanca,DH,1,2,1,Bon état,80
5093,Magnifique Appartement 87M² à vendre à oulad taleb,Ain Chock ,0,0,0,960000.0,Casablanca,DH,3,6,1,Bon état,87
5094,Bel Appartement à la vente,Les princesses ,0,0,0,2400000.0,Casablanca,DH,3,5,3,Bon état,137
5095,"Apartement de 96m² en vente, Résidence El Yassamine",Bernoussi ,0,0,0,885000.0,Casablanca,DH,3,4,2,Bon état,95
5096,Vente Appartement Neuf avec BALCON Ferme Bretonne,Ferme Bretonne (Hay Arraha) ,0,0,0,1591000.0,Casablanca,DH,2,3,2,Nouveau,86
5097,Studio Neuf 45m2 3è garage Bourgogne Ouest,Bourgogne Ouest ,0,0,0,970000.0,Casablanca,DH,1,2,1,Nouveau,45
5098,"Appartement 108m² et 35m² de terrasse en vente, LIV'IN Garden",Maârif Extension ,0,0,0,2130000.0,Casablanca,DH,3,4,2,Nouveau,126
5099,"Appartement de 73m², 2 Pièces, Moulay Rachid",Hay Moulay Rachid 1 ,0,0,0,550000.0,Casablanca,DH,2,3,1,Nouveau,73
5100,Appartement en vente donnant sur la mosquée Hassan II. 3 pièces. Balcon et ascenseur,Derb Abdellah ,0,0,0,1090000.0,Casablanca,DH,2,3,2,Bon état,78
5101,Superbe Appartement à vendre Place El Yassir,Belvédère ,0,0,0,1200000.0,Casablanca,DH,3,5,2,Bon état,104
5102,Bel appartement trois chambres à vendre àvalfleury,Val Fleury ,0,0,0,2100000.0,Casablanca,DH,3,8,2,Bon état,156
5103,Studios neufs à vendre,Les princesses ,0,0,0,1000000.0,Casablanca,DH,1,2,1,Nouveau,42
5104,Appartement à vendre,Oulfa ,0,0,0,350000.0,Casablanca,DH,2,2,1,Bon état,56
5105,Appartement très haut standing ain chok,Hay Chrifa ,0,0,0,,Casablanca,,3,3,2,Nouveau,96
5106,Vente appartement ain sebaa,Aïn Sebaâ ,0,0,0,600000.0,Casablanca,DH,2,5,1,Bon état,62
5107,Investissement locatif en plein coeur du Maarif,Maârif ,0,0,0,1200000.0,Casablanca,DH,1,3,1,Nouveau,72
5108,Appartement en vente à Bourgogne plein sud,Bourgogne Ouest ,0,0,0,1350000.0,Casablanca,DH,1,2,1,Bon état,75
5109,Appartement au groupe Al Fajr Al Azhar Bernoussi,Bernoussi ,0,0,0,310000.0,Casablanca,DH,3,8,1,Bon état,59
5110,Appartenent à vendre,Bourgogne Est ,0,0,0,1100000.0,Casablanca,DH,2,3,1,Bon état,74
5111,Bel appartement à vendre à Oulfa hay salam a coté de haj fateh. Surface totale 72 m². Meublé,Oulfa ,0,0,0,,Casablanca,,2,3,1,Bon état,72
5113,"Vente très jolie villa 1007m2 Californie, Casablanca",Californie ,0,0,0,13500000.0,Casablanca,DH,4,3,3,Bon état,1007
5114,"Vente magnifique villa isolée 574m2 avec piscine Ain diab, Casablanca",Ain Diab ,1,0,0,8300000.0,Casablanca,DH,4,3,4,Bon état,574
5115,"Vente villa 1050m2 très bien placée Paranfa, Casablanca",Anfa ,1,0,0,17500000.0,Casablanca,DH,5,8,3,Bon état,1050
5116,"Vente terrain 473m2 avec villa à démolir CIL, Casablanca",Casablanca,1,0,0,8700000.0,Casablanca,DH,2,3,2,Bon état,473
5117,"Vente villa en bande à Rénover ou détruire CIL, Casablanca",Casablanca,0,0,0,5300000.0,Casablanca,DH,4,3,1,Bon état,329
5118,"Vente Appartement 204m2 avec terrasse Ain Diab, Casablanca",Ain Diab ,1,0,0,4600000.0,Casablanca,DH,3,3,2,Bon état,204
5119,"Vente exceptionnelle villa 1115m2 5chambres avec piscine Californie, Casablanca",Californie ,0,0,0,18000000.0,Casablanca,DH,5,3,4,Bon état,1115
5120,"Vente très belle villa Moderne 1080m2 Californie, Casablanca",Californie ,0,0,0,16800000.0,Casablanca,DH,4,8,4,Bon état,1080
5121,"Vente Majestueuse Propriété Contemporaine de 1593m2 Californie, Casablanca",Californie ,0,0,0,20000000.0,Casablanca,DH,5,3,5,Bon état,1593
5122,"Appartement de 109 m² en vente, California Homes",Californie ,0,0,0,1526000.0,Casablanca,DH,2,3,1,Bon état,109
5123,"Appartement de 124m² en vente, Résidence Liv'in Garden",Maârif Extension ,0,0,0,2095000.0,Casablanca,DH,3,5,2,Nouveau,124
5124,Joli appartement à vendre sur Bd 2 mars,Les Hôpitaux ,0,0,0,1500000.0,Casablanca,DH,2,3,2,Bon état,123
5125,"Appartement de 52m² en vente, Bassatine Al Kasbat",Lissasfa ,0,0,0,250000.0,Casablanca,DH,2,3,1,Bon état,52
5126,Bel appartement à vendre,Mers Sultan ,0,0,0,2000000.0,Casablanca,DH,3,4,2,Bon état,143
5127,Appartement de 84 m² à vendre à Bourgogne,Bourgogne Est ,0,0,0,1120000.0,Casablanca,DH,2,4,2,Bon état,84
5128,À vendre luxueux appartement à Racine,Racine ,0,0,0,3800000.0,Casablanca,DH,3,6,3,Bon état,202
5129,"Appartement de 120m, 4chambres à ain sbaa",Aïn Sebaâ ,0,0,0,1440000.0,Casablanca,DH,4,5,2,Nouveau,120
5130,Apparetement de 70m au 3 etg à sidi moumen,Anassi ,0,0,0,580000.0,Casablanca,DH,2,3,2,Bon état,70
5131,"Appartement de 119m² en vente, Glorious Nouaceur",Californie ,0,0,0,1130000.0,Casablanca,DH,3,4,2,Nouveau,119
